CHR1=Scer_Lo7_V3_chr7R LEN1=920146642	CHR2=Scer_Weining_v3_H2_chr7R	LEN2=917789564
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_30	390290001	392531196	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_31	390300001	392541174	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_32	390310001	392551175	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_33	390320001	392561175	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_34	390330001	392571175	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_35	390340001	392581175	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_36	390350001	392591175	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_37	390360001	392601178	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_38	390370001	392611179	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_39	390380001	392621179	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_40	390390001	392631177	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_41	390400001	392641177	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_42	390410001	392651177	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_43	390420001	392661177	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_44	390430001	392671177	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_45	390440001	392681175	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_46	390450001	392691173	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_47	390460001	392701174	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_48	390470001	392711174	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_49	390480001	392721174	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_50	390490001	392731174	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_51	390500001	392741174	1000	98.13%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_52	390510001	392751192	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_53	390520001	392761196	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_54	390530001	392771194	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_55	390540001	392781192	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_56	390550001	392791192	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_57	390560001	392801191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_58	390570001	392811191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_59	390580001	392821191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_60	390590001	392831191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_61	390600001	392841191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_62	390610001	392851191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_63	390620001	392861191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_64	390630001	392871191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_65	390640001	392881191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_66	390650001	392891191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_67	390660001	392901191	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_68	390670001	392911191	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_69	390680001	392921190	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_70	390690001	392931190	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_71	390700001	392941189	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_72	390710001	392951185	1000	99.4%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_73	390720001	392961179	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_74	390730001	392971179	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_75	390740001	392981179	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_76	390750001	392991179	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_77	390760001	393001179	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_78	390770001	393011179	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_79	390780001	393021179	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_80	390790001	393031180	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_81	390800001	393041180	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_82	390810001	393051179	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_83	390820001	393061179	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_84	390830001	393071179	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_85	390840001	393081179	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_86	390850001	302138223	1000	91.41%	rev
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_87	390860001	393089906	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_88	390870001	393099907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_89	390880001	393109907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_90	390890001	393119907	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_91	390900001	393129907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_92	390910001	393139907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_93	390920001	393149907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_94	390930001	393159907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_95	390940001	393169907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_96	390950001	393179907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_97	390960001	393189910	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_98	390970001	393199911	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_99	390980001	393209911	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_100	390990001	393219909	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_101	391000001	393229909	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_102	391010001	393239909	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_103	391020001	393249909	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_104	391030001	393259909	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_105	391040001	393269907	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_106	391050001	393279909	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_107	391060001	393289909	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_108	391070001	393299909	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_109	391080001	393309909	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_110	391090001	393319908	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_111	391100001	393329908	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_112	391110001	393339908	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_113	391120001	393349936	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_114	391130001	393359936	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_115	391140001	393383541	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_116	391150001	393393541	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_117	391160001	393403549	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_118	391170001	393413551	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_119	391180001	393423551	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_120	391190001	393433551	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_121	391200001	393443552	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_122	391210001	393453552	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_123	391220001	393463552	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_124	391230001	393473556	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_125	391240001	393483558	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_126	391250001	393493558	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_127	391260001	393503557	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_128	391270001	393513557	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_129	391280001	393523556	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_130	391290001	393533560	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_131	391300001	393543560	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_132	391310001	393553562	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_133	391320001	393563562	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_134	391330001	393573562	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_135	391340001	393526244	1000	98.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_136	391350001	393592959	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_137	391360001	393602959	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_138	391370001	393612952	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_139	391380001	393622952	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_140	391390001	393632952	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_141	391400001	393642952	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_142	391410001	393652952	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_143	391420001	393662953	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_144	391430001	393672953	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_145	391440001	393682953	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_146	391450001	393692953	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_147	391460001	393702954	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_148	391470001	393712954	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_149	391480001	393722954	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_150	391490001	393732986	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_151	391500001	393742987	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_152	391510001	393752994	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_153	391520001	393762995	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_154	391530001	393772995	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_155	391540001	393782995	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_156	391550001	393792995	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_157	391560001	393802995	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_158	391570001	393812996	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_159	391580001	393822994	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_160	391590001	393832994	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_161	391600001	393842994	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_162	391610001	393852994	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_163	391620001	393862994	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_164	391630001	393872994	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_165	391640001	393883000	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_166	391650001	393893000	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_167	391660001	393903003	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_168	391670001	393913005	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_169	391680001	393923005	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_170	391690001	393933005	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_171	391700001	393943005	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_172	391710001	393953005	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_173	391720001	393963005	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_174	391730001	393973024	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_175	391740001	393983024	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_176	391750001	393993023	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_177	391760001	394003023	1000	99.5%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_178	391770001	394013027	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_179	391780001	394023025	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_180	391790001	394033029	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_181	391800001	394043029	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_182	391810001	394053029	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_183	391820001	394063029	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_184	391830001	394073029	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_185	391840001	394083029	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_186	391850001	394093029	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_187	391860001	394103027	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_188	391870001	394113025	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_189	391880001	394123025	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_190	391890001	394133025	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_191	391900001	394143025	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_192	391910001	394153026	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_193	391920001	394163025	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_194	391930001	394173028	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_195	391940001	394183028	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_196	391950001	394193028	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_197	391960001	394203030	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_198	391970001	394213030	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_199	391980001	394223030	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_200	391990001	394233028	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_201	392000001	394243028	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_202	392010001	394253028	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_203	392020001	394263028	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_204	392030001	394273031	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_205	392040001	394283031	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_206	392050001	394293031	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_207	392060001	394303031	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_208	392070001	394313028	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_209	392080001	394323029	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_210	392090001	394333029	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_211	392100001	394343030	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_212	392110001	394353030	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_213	392120001	394363030	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_214	392130001	394373030	737	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_215	392140001	394383348	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_216	392150001	394393348	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_217	392160001	394403345	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_218	392170001	394413345	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_219	392180001	394423345	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_220	392190001	394433347	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_221	392200001	394443330	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_222	392210001	394453330	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_223	392220001	394463330	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_224	392230001	394473330	1000	99.8%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_225	392240001	394483330	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_226	392250001	394493330	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_227	392260001	394503330	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_228	392270001	394526988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_229	392280001	394536988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_230	392290001	394546988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_231	392300001	394556988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_232	392310001	394566988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_233	392320001	394576988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_234	392330001	394586988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_235	392340001	394596988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_236	392350001	394606988	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_237	392360001	394616988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_238	392370001	394626988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_239	392380001	394636988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_240	392390001	394646988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_241	392400001	394656988	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_242	392410001	394666988	1000	100%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_243	392420001	394676986	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_244	392430001	394686987	1000	99.9%	for
Scer_Lo7_V3_chr7R_X_Scer_Weining_v3_H2_chr7R_245	392440001	394696987	1000	100%	for
